customerKey,dateKey,salesPersonKey,Quantity,Price,Margin,Cost,OverHead,returns,Sales,Expenses,net profit,net margin,City,State,Country,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Age,Purchased Bike,Product,Product Sub Category,Product Category,Color,Size,Weight,Class,Style,Promotion,Promotion Category,Promotion Type,Manufacturer,Manufacturer Grouping,Market
201165,2010-10-14,287,1,3944.6358,0.19,3195.154998,74.9480802,0.0,3944.6358,3195.154998,674.5327218,17.1,Woburn,Massachusetts,United States,Married,Male,40000,3,Partial College,Professional,No,2,5-10 Miles,73,Yes,Touring-1000,Touring Bikes,Bikes,Blue,46,25.13,H ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Woolson,New Comers,Stable
234765,2010-06-26,284,1,230.0814,0.39,140.349654,8.9731746,0.0,230.0814,140.349654,80.7585714,35.1,Cut Bank,Montana,United States,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,41,Yes,HL Road Handlebars,Handlebars,Components,Unknown,0,0.0,H ,U,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Nuke,Incumbents,Growing
12028,2009-02-11,291,1,324.21,0.48,168.5892,31.12416,0.0,324.21,168.5892,124.49664,38.4,Lynbrook,New York,United States,Single,Female,70000,5,Bachelors,Professional,Yes,3,10+ Miles,39,No,ML Road Frame-W,Road Frames,Components,Yellow,48,2.34,M ,W ,Volume Discount 15 to 24,Reseller,Volume Discount,Woolson,New Comers,Stable
114462,2010-07-23,293,1,60.1859,0.25,45.139425,33.009295,2.0,60.1859,45.139425,-17.96282,-29.8,Phoenixville,Pennsylvania,United States,Married,Male,70000,5,Partial College,Skilled Manual,Yes,3,5-10 Miles,45,No,Sport-100,Helmets,Accessories,Black,0,0.0,N,U,Road-650 Overstock,Reseller,Excess Inventory,Nuke,Incumbents,Growing
100018,2009-03-08,296,2,243.5699312,1.0,153.6636515,21.14527473,0.0,487.1398624,307.3273031,158.6672847,32.6,Syracuse,New York,United States,Married,Female,60000,1,Partial College,Skilled Manual,Yes,1,5-10 Miles,46,Yes,HL Road Frame,Road Frames,Components,Red,52,2.2,H ,U ,Volume Discount 11 to 14,Reseller,Volume Discount,Slicenger,New Comers,Stable
126401,2009-10-07,283,1,22.0,1.0,19.8,1.298,0.0,22.0,19.8,0.902,4.1,Greenbelt,Maryland,United States,Married,Female,60000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,34,No,Hex Nut,Other,Accessories,Unknown,6,0.0,N,U,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Woolson,New Comers,Stable
233030,2009-10-01,294,1,1289.28,0.28,928.2816,36.09984,0.0,1289.28,928.2816,324.89856,25.2,Lawrence,Massachusetts,United States,Single,Male,60000,2,Bachelors,Management,Yes,0,10+ Miles,57,No,Road-250,Road Bikes,Bikes,Black,52,15.42,H ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Over Armour,New Comers,Shrinking
4454,2009-08-11,288,1,40.56,0.49,20.6856,1.98744,0.0,40.56,20.6856,17.88696,44.1,Green Bay,Wisconsin,United States,Single,Female,20000,2,High School,Manual,Yes,0,0-1 Miles,40,Yes,Road Tire Tube,Tires and Tubes,Accessories,Unknown,0,0.0,N,U,Volume Discount 11 to 14,Reseller,Volume Discount,Ribuck,New Comers,Stable
208572,2010-04-09,282,1,269.9124,0.33,180.841308,8.9071092,0.0,269.9124,180.841308,80.1639828,29.7,Jacksonville,Florida,United States,Married,Female,70000,5,Graduate Degree,Professional,Yes,2,0-1 Miles,37,No,HL Mountain Front Wheel,Wheels,Components,Black,0,0.0,H ,U,Volume Discount over 60,Reseller,Volume Discount,Acme,New Comers,Stable
164512,2009-12-16,296,1,1616.0,0.18,1325.12,58.176,0.0,1616.0,1325.12,232.704,14.4,Fort Walton Beach,Florida,United States,Single,Male,10000,0,Partial College,Manual,Yes,1,1-2 Miles,26,Yes,Road-550-W,Road Bikes,Bikes,Yellow,42,18.13,M ,W ,Touring-1000 Promotion,Reseller,New Product,Esics,Incumbents,Stable
163025,2010-05-28,290,1,67.2384,0.31,46.394496,4.1687808,0.0,67.2384,46.394496,16.6751232,24.8,North Little Rock,Arkansas,United States,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,34,Yes,LL Road Frame,Road Frames,Components,Red,44,2.32,L ,U ,Volume Discount over 60,Reseller,Volume Discount,Ribuck,New Comers,Stable
86153,2010-10-22,290,1,132.6,0.34,87.516,13.5252,0.0,132.6,87.516,31.5588,23.8,Buffalo,New York,United States,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,42,No,LL Road Frame,Road Frames,Components,Black,60,2.48,L ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Nuke,Incumbents,Growing
160231,2009-10-20,296,1,1347.24,0.24,1023.9024,97.00128,0.0,1347.24,1023.9024,226.33632,16.8,Easton,Pennsylvania,United States,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,28,No,Road-550-W,Road Bikes,Bikes,Yellow,48,18.68,M ,W ,Volume Discount over 60,Reseller,Volume Discount,Poomah,New Comers,Growing
164639,2008-11-08,293,1,93.0,0.55,41.85,15.345,0.0,93.0,41.85,35.805,38.5,Lockport,New York,United States,Married,Female,20000,2,Partial College,Manual,Yes,1,2-5 Miles,47,Yes,Long-Sleeve Logo Jersey,Jerseys,Clothing,Multi,XL,0.0,N,U ,Volume Discount 11 to 14,Reseller,Volume Discount,Slicenger,New Comers,Stable
4759,2010-11-11,292,1,1261.8839,0.004,1256.836364,1.51426068,0.0,1261.8839,1256.836364,3.53327492,0.3,Oklahoma City,Oklahoma,United States,Married,Female,60000,0,Partial College,Skilled Manual,No,1,1-2 Miles,27,No,Road-650,Road Bikes,Bikes,Black,48,19.13,L ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Woolson,New Comers,Stable
16498,2009-11-01,294,1,102.01,0.17,84.6683,1.73417,0.0,102.01,84.6683,15.60753,15.3,Silver Spring,Maryland,United States,Single,Male,60000,0,Partial College,Professional,No,2,1-2 Miles,30,No,AWC Logo Cap,Caps,Clothing,Multi,M,0.0,N,U ,Volume Discount over 60,Reseller,Volume Discount,Poomah,New Comers,Growing
400520,2010-09-16,285,1,1572.4488,0.28,1132.163136,119.0285664,1.0,1572.4488,1132.163136,321.2570976,20.4,Kirkby,England,United Kingdom,Married,Female,70000,3,Partial College,Professional,Yes,2,5-10 Miles,50,Yes,Road-150,Road Bikes,Bikes,Red,52,14.42,H ,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Old Balance,Incumbents,Shrinking
191152,2010-03-11,285,1,1472.9,0.31,1016.301,136.9797,0.0,1472.9,1016.301,319.6193,21.7,Tucker,Georgia,United States,Married,Male,60000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,33,No,Road-650,Road Bikes,Bikes,Red,58,19.79,L ,U ,Volume Discount 11 to 14,Reseller,Volume Discount,Esics,Incumbents,Stable
169751,2010-05-03,284,1,345.9976,0.15,294.09796,45.569892,2.0,345.9976,294.09796,6.329748,1.8,Boring,Oregon,United States,Single,Male,20000,0,Partial College,Manual,No,0,0-1 Miles,28,Yes,ML Road Frame,Road Frames,Components,Red,52,2.3,M ,U ,Road-650 Overstock,Reseller,Excess Inventory,Old Balance,Incumbents,Shrinking
158079,2010-07-04,294,1,2060.4,0.3,1442.28,123.624,0.0,2060.4,1442.28,494.496,24.0,Stamford,Connecticut,United States,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,43,Yes,Mountain-100,Mountain Bikes,Bikes,Silver,38,20.35,H ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Over Armour,New Comers,Shrinking
271706,2009-06-27,295,1,1342.09,0.15,1140.7765,40.2627,0.0,1342.09,1140.7765,161.0508,12.0,Muncie,Indiana,United States,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,35,Yes,Road-550-W,Road Bikes,Bikes,Yellow,38,17.35,M ,W ,Volume Discount 15 to 24,Reseller,Volume Discount,Woolson,New Comers,Stable
29101,2008-03-02,288,1,1203.0,0.24,914.28,28.872,0.0,1203.0,914.28,259.848,21.6,Reno,Nevada,United States,Married,Male,40000,0,Bachelors,Clerical,Yes,0,0-1 Miles,39,No,Road-550-W,Road Bikes,Bikes,Yellow,42,18.13,M ,W ,Half-Price Pedal Sale,Customer,Seasonal Discount,Ribuck,New Comers,Stable
51637,2010-03-14,281,1,199.9396,0.17,165.949868,18.3989732,1.0,199.9396,165.949868,15.5907588,7.8,Creswell,Oregon,United States,Single,Female,160000,0,Graduate Degree,Management,No,3,0-1 Miles,47,Yes,HL Mountain Frame,Mountain Frames,Components,Black,48,2.8,H ,U ,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Princess,New Comers,Growing
18209,2010-08-09,291,1,310.9776,0.44,174.147456,56.0490432,1.0,310.9776,174.147456,80.7811008,26.0,Racine,Wisconsin,United States,Married,Female,40000,1,Partial College,Clerical,Yes,1,1-2 Miles,48,Yes,HL Road Frame,Road Frames,Components,Red,56,2.24,H ,U ,Volume Discount 11 to 14,Reseller,Volume Discount,Acme,New Comers,Stable
279665,2009-06-30,289,1,223.38,0.4,134.028,17.8704,0.0,223.38,134.028,71.4816,32.0,Spokane,Washington,United States,Married,Male,10000,1,Graduate Degree,Clerical,Yes,0,0-1 Miles,70,No,ML Mountain Frame-W,Mountain Frames,Components,Silver,40,2.77,M ,W ,Volume Discount over 60,Reseller,Volume Discount,Woolson,New Comers,Stable
212535,2009-11-17,282,1,187.68,0.31,129.4992,5.81808,0.0,187.68,129.4992,52.36272,27.9,Charlotte,North Carolina,United States,Single,Female,30000,5,Graduate Degree,Clerical,Yes,0,0-1 Miles,44,Yes,LL Road Frame,Road Frames,Components,Black,52,2.4,L ,U ,Road-650 Overstock,Reseller,Excess Inventory,Princess,New Comers,Growing
129254,2009-09-15,291,2,1516.734415,1.0,1170.475078,81.50931377,0.0,3033.46883,2340.950156,611.0093598,20.1,Great Neck,New York,United States,Single,Male,40000,3,Partial High School,Clerical,No,2,5-10 Miles,52,Yes,Road-650,Road Bikes,Bikes,Black,44,18.77,L ,U ,Touring-1000 Promotion,Reseller,New Product,Nuke,Incumbents,Growing
10829,2009-11-11,283,1,1440.24,0.28,1036.9728,40.32672,0.0,1440.24,1036.9728,362.94048,25.2,Middlesex,New Jersey,United States,Single,Female,70000,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,38,No,Road-650,Road Bikes,Bikes,Red,44,18.77,L ,U ,Volume Discount 11 to 14,Reseller,Volume Discount,Woolson,New Comers,Stable
176401,2008-08-27,286,1,59.0,0.26,43.66,4.602,0.0,59.0,43.66,10.738,18.2,Utica,New York,United States,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,30,No,Sport-100,Helmets,Accessories,Black,0,0.0,N,U,Mountain Tire Sale,Customer,Excess Inventory,Poomah,New Comers,Growing
35758,2010-01-03,286,1,80.6208,0.23,62.078016,1.8542784,0.0,80.6208,62.078016,16.6885056,20.7,Stockton,California,United States,Single,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,31,Yes,HL Road Frame,Road Frames,Components,Black,44,2.12,H ,U ,Volume Discount 15 to 24,Reseller,Volume Discount,Esics,Incumbents,Stable
400675,2008-06-22,289,1,1321.0,0.29,937.91,114.927,0.0,1321.0,937.91,268.163,20.3,Saint Ouen,Loir et Cher,France,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,42,No,Road-650,Road Bikes,Bikes,Black,58,19.79,L ,U ,No Discount,No Discount,No Discount,Esics,Incumbents,Stable
207757,2009-02-25,281,1,57.12,0.4,34.272,17.2848,1.0,57.12,34.272,5.5632,9.7,Danboro,Pennsylvania,United States,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,29,No,Touring Tire Tube,Tires and Tubes,Accessories,Unknown,0,0.0,N,U,Volume Discount over 60,Reseller,Volume Discount,Over Armour,New Comers,Shrinking
251376,2009-03-10,284,1,33.28,0.49,16.9728,4.89216,0.0,33.28,16.9728,11.41504,34.3,Chicago,Illinois,United States,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,30,No,Sport-100,Helmets,Accessories,Black,0,0.0,N,U,No Discount,No Discount,No Discount,Slicenger,New Comers,Stable
307835,2010-01-20,281,1,1545.3,0.31,1066.257,47.9043,0.0,1545.3,1066.257,431.1387,27.9,Phoenix,Arizona,United States,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,26,No,Mountain-500,Mountain Bikes,Bikes,Black,44,28.13,L ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Over Armour,New Comers,Shrinking
176565,2009-08-21,296,1,2265.42,0.19,1834.9902,43.04298,0.0,2265.42,1834.9902,387.38682,17.1,Aiken,South Carolina,United States,Married,Male,60000,2,Bachelors,Professional,Yes,1,2-5 Miles,37,No,Touring-3000,Touring Bikes,Bikes,Blue,50,29.13,L ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Nuke,Incumbents,Growing
284209,2010-07-01,284,1,1261.8839,0.17,1047.363637,139.3560789,1.0,1261.8839,1047.363637,75.1641841,6.0,Woodway,Texas,United States,Single,Male,10000,2,Partial College,Manual,Yes,1,0-1 Miles,51,Yes,Road-650,Road Bikes,Bikes,Black,48,19.13,L ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Nuke,Incumbents,Growing
231485,2009-03-01,284,1,304.98,0.5,152.49,45.747,0.0,304.98,152.49,106.743,35.0,Cleveland,Ohio,United States,Single,Male,30000,0,High School,Manual,No,1,1-2 Miles,32,No,ML Road Frame-W,Road Frames,Components,Yellow,38,2.18,M ,W ,Mountain Tire Sale,Customer,Excess Inventory,Acme,New Comers,Stable
135776,2010-05-14,285,1,252.144,0.15,214.3224,3.78216,0.0,252.144,214.3224,34.03944,13.5,King of Prussia,Pennsylvania,United States,Single,Male,80000,4,Partial College,Professional,No,2,2-5 Miles,54,Yes,ML Mountain Frame,Mountain Frames,Components,Black,48,2.85,M ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Old Balance,Incumbents,Shrinking
34296,2009-12-05,289,1,132.31,0.48,68.8012,19.05264,0.0,132.31,68.8012,44.45616,33.6,Arvada,Colorado,United States,Married,Male,30000,2,High School,Skilled Manual,Yes,2,1-2 Miles,51,No,HL Fork,Forks,Components,Unknown,0,0.0,H ,U,Volume Discount 25 to 40,Reseller,Volume Discount,Adihash,Incumbents,Stable
107236,2009-05-12,290,4,3880.906817,1.0,3042.068772,184.5162196,0.0,15523.62727,12168.27509,3170.835961,20.4,Los Angeles,California,United States,Married,Male,60000,1,Partial College,Skilled Manual,Yes,1,0-1 Miles,45,Yes,Touring-1000,Touring Bikes,Bikes,Blue,46,25.13,H ,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Over Armour,New Comers,Shrinking
253615,2009-12-16,283,1,85.49,0.25,64.1175,6.41175,0.0,85.49,64.1175,14.96075,17.5,Merrillville,Indiana,United States,Single,Female,40000,2,Bachelors,Management,Yes,2,5-10 Miles,65,Yes,HL Road Seat/Saddle,Saddles,Components,Unknown,0,0.0,H ,U,LL Road Frame Sale,Reseller,Excess Inventory,Acme,New Comers,Stable
10209,2009-01-28,291,2,131.3471503,1.0,86.66899275,11.47947513,0.0,262.6943005,173.3379855,77.8768399,29.6,Camden,New Jersey,United States,Married,Male,60000,4,Bachelors,Professional,Yes,2,2-5 Miles,43,Yes,LL Road Frame,Road Frames,Components,Black,60,2.48,L ,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Old Balance,Incumbents,Shrinking
24954,2010-03-01,296,1,222.6242,0.15,189.23057,3.339363,0.0,222.6242,189.23057,30.054267,13.5,Portland,Oregon,United States,Single,Female,160000,0,Graduate Degree,Management,No,3,0-1 Miles,47,Yes,LL Road Frame,Road Frames,Components,Black,58,2.46,L ,U ,Road-650 Overstock,Reseller,Excess Inventory,Slicenger,New Comers,Stable
233750,2008-03-18,283,1,1273.0,0.21,1005.67,80.199,0.0,1273.0,1005.67,187.131,14.7,Hilton Head Island,South Carolina,United States,Single,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,25,Yes,Road-650,Road Bikes,Bikes,Red,60,19.9,L ,U ,No Discount,No Discount,No Discount,Esics,Incumbents,Stable
308282,2009-07-20,282,1,66.95,0.48,34.814,3.2136,0.0,66.95,34.814,28.9224,43.2,San Diego,California,United States,Married,Male,60000,1,Partial College,Skilled Manual,Yes,1,5-10 Miles,46,No,Long-Sleeve Logo Jersey,Jerseys,Clothing,Multi,XL,0.0,N,U ,Touring-3000 Promotion,Reseller,New Product,Princess,New Comers,Growing
256572,2010-11-27,291,1,58.916,0.41,34.76044,7.246668,0.0,58.916,34.76044,16.908892,28.7,Nashville,Tennessee,United States,Married,Male,60000,4,Graduate Degree,Skilled Manual,No,0,0-1 Miles,47,No,Long-Sleeve Logo Jersey,Jerseys,Clothing,Multi,L,0.0,N,U ,Volume Discount over 60,Reseller,Volume Discount,Poomah,New Comers,Growing
170438,2010-04-22,290,1,1276.1424,0.3,893.29968,114.852816,0.0,1276.1424,893.29968,267.989904,21.0,Dallas,Texas,United States,Married,Male,60000,4,Graduate Degree,Skilled Manual,No,0,0-1 Miles,47,No,Road-550-W,Road Bikes,Bikes,Yellow,42,18.13,M ,W ,Volume Discount 15 to 24,Reseller,Volume Discount,Slicenger,New Comers,Stable
193062,2009-10-27,290,1,1515.0,0.18,1242.3,54.54,0.0,1515.0,1242.3,218.16,14.4,Hackensack,New Jersey,United States,Single,Male,40000,0,Bachelors,Professional,No,0,0-1 Miles,40,Yes,Mountain-400-W,Mountain Bikes,Bikes,Silver,38,26.35,M ,W ,Road-650 Overstock,Reseller,Excess Inventory,Poomah,New Comers,Growing
400937,2009-04-10,287,1,178.88,0.28,128.7936,5.00864,0.0,178.88,128.7936,45.07776,25.2,Paris La Defense,Hauts de Seine,France,Single,Male,40000,2,Partial College,Clerical,No,2,0-1 Miles,36,Yes,LL Road Frame,Road Frames,Components,Black,48,2.36,L ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Over Armour,New Comers,Shrinking
10859,2010-02-08,283,1,75.6288,0.45,41.59584,6.806592,0.0,75.6288,41.59584,27.226368,36.0,Kansas City,Missouri,United States,Single,Male,10000,0,Partial College,Manual,Yes,1,1-2 Miles,26,Yes,Long-Sleeve Logo Jersey,Jerseys,Clothing,Multi,L,0.0,N,U ,Touring-3000 Promotion,Reseller,New Product,Woolson,New Comers,Stable
287543,2009-09-01,289,2,321.8844144,1.0,207.9207897,25.64954969,0.0,643.7688288,415.8415794,202.2776997,31.4,Kansas City,Missouri,United States,Single,Male,50000,2,Bachelors,Skilled Manual,No,1,0-1 Miles,38,Yes,HL Road Frame,Road Frames,Components,Red,56,2.24,H ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Slicenger,New Comers,Stable
82361,2008-04-11,283,1,1401.0,0.21,1106.79,88.263,0.0,1401.0,1106.79,205.947,14.7,Waukesha,Wisconsin,United States,Single,Female,70000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,43,Yes,Road-650,Road Bikes,Bikes,Black,60,19.9,L ,U ,Volume Discount 25 to 40,Reseller,Volume Discount,Acme,New Comers,Stable
234394,2010-02-11,285,1,1464.042,0.2,1171.2336,58.56168,0.0,1464.042,1171.2336,234.24672,16.0,Wilmington,North Carolina,United States,Married,Male,30000,2,High School,Skilled Manual,Yes,2,1-2 Miles,50,No,Road-250,Road Bikes,Bikes,Black,44,14.77,H ,U ,Touring-3000 Promotion,Reseller,New Product,Woolson,New Comers,Stable
401024,2009-11-08,282,1,1705.44,0.2,1364.352,34.1088,0.0,1705.44,1364.352,306.9792,18.0,Cergy,Val d'Oise,France,Married,Male,60000,3,Graduate Degree,Management,Yes,2,10+ Miles,64,No,Road-250,Road Bikes,Bikes,Red,48,15.13,H ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Slicenger,New Comers,Stable
48872,2009-01-15,283,1,1648.0,0.24,1252.48,39.552,0.0,1648.0,1252.48,355.968,21.6,High Point,North Carolina,United States,Married,Male,30000,2,High School,Skilled Manual,Yes,2,1-2 Miles,50,No,Mountain-100,Mountain Bikes,Bikes,Black,44,21.13,H ,U ,No Discount,No Discount,No Discount,Slicenger,New Comers,Stable
293802,2008-08-26,288,1,1433.0,0.17,1189.39,48.722,0.0,1433.0,1189.39,194.888,13.6,Cincinnati,Ohio,United States,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,34,No,Road-650,Road Bikes,Bikes,Black,52,19.42,L ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Over Armour,New Comers,Shrinking
152161,2008-06-05,287,1,2000.0,0.31,1380.0,62.0,0.0,2000.0,1380.0,558.0,27.9,Vallejo,California,United States,Married,Male,50000,4,Bachelors,Management,Yes,2,10+ Miles,63,No,Mountain-500,Mountain Bikes,Bikes,Silver,42,27.77,L ,U ,Volume Discount over 60,Reseller,Volume Discount,Ribuck,New Comers,Stable
42323,2010-05-01,295,1,30.4616,0.49,15.535416,2.9852368,0.0,30.4616,15.535416,11.9409472,39.2,Clifton,New Jersey,United States,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,35,No,Long-Sleeve Logo Jersey,Jerseys,Clothing,Multi,S,0.0,N,U ,Volume Discount 15 to 24,Reseller,Volume Discount,Adihash,Incumbents,Stable
234869,2010-06-06,281,1,323.4828,0.4,194.08968,12.939312,0.0,323.4828,194.08968,116.453808,36.0,Seaside,California,United States,Married,Male,60000,2,High School,Professional,No,2,1-2 Miles,51,No,HL Headset,Headsets,Components,Unknown,0,0.0,H ,U,Half-Price Pedal Sale,Customer,Seasonal Discount,Woolson,New Comers,Stable
12984,2009-10-11,289,1,59.74,0.34,39.4284,4.06232,0.0,59.74,39.4284,16.24928,27.2,Alexandria,Virginia,United States,Single,Male,60000,4,Bachelors,Professional,Yes,3,10+ Miles,41,No,LL Bottom Bracket,Bottom Brackets,Components,Unknown,0,223.0,L ,U,LL Road Frame Sale,Reseller,Excess Inventory,Ribuck,New Comers,Stable
263884,2010-04-22,289,1,159.6088,0.31,110.130072,14.8436184,0.0,159.6088,110.130072,34.6351096,21.7,Oklahoma City,Oklahoma,United States,Married,Female,40000,2,Bachelors,Management,Yes,2,0-1 Miles,66,Yes,HL Road Frame,Road Frames,Components,Red,44,2.12,H ,U ,Volume Discount over 60,Reseller,Volume Discount,Woolson,New Comers,Stable
104456,2008-12-24,295,1,84.02581957,1.0,57.86488683,7.309924374,0.0,84.02581957,57.86488683,18.85100837,22.4,Cleveland,Ohio,United States,Single,Male,60000,1,Partial College,Skilled Manual,Yes,1,5-10 Miles,45,No,AWC Logo Cap,Caps,Clothing,Multi,M,0.0,N,U ,Touring-3000 Promotion,Reseller,New Product,Poomah,New Comers,Growing
68673,2009-05-31,284,1,88.88,0.25,66.66,2.222,0.0,88.88,66.66,19.998,22.5,Santa Cruz,California,United States,Married,Male,60000,3,Graduate Degree,Management,Yes,2,10+ Miles,64,No,ML Crankset,Cranksets,Components,Black,0,635.0,M ,U,Touring-3000 Promotion,Reseller,New Product,Acme,New Comers,Stable
401011,2010-11-06,289,1,220.5436,0.4,132.32616,17.643488,0.0,220.5436,132.32616,70.573952,32.0,London,England,United Kingdom,Married,Female,60000,1,Partial College,Skilled Manual,Yes,1,2-5 Miles,46,Yes,HL Mountain Frame,Mountain Frames,Components,Black,42,2.72,H ,U ,Mountain Tire Sale,Customer,Excess Inventory,Slicenger,New Comers,Stable
14646,2009-07-24,294,1,20.6,0.35,13.39,17.163,1.0,20.6,13.39,-9.953,-48.3,Minneapolis,Minnesota,United States,Single,Female,40000,0,Graduate Degree,Clerical,No,0,0-1 Miles,37,Yes,HL Mountain Tire,Tires and Tubes,Accessories,Unknown,0,0.0,H ,U,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Acme,New Comers,Stable
